2000/1/1,0:0:0,12.13
2000/1/1,0:0:0,11.95
2000/1/1,0:0:0,11.95
2000/1/1,0:0:0,11.95
2000/1/1,0:0:0,11.95
2000/1/1,0:0:0,12.04
2000/1/1,0:0:0,11.86
2000/1/1,0:0:0,11.86
2000/1/1,0:0:0,11.77
2000/1/1,0:0:0,11.50
2000/1/1,0:0:0,11.86
2000/1/1,0:0:0,11.77
2000/1/1,0:0:0,11.77
2000/1/1,0:0:0,11.77
2000/1/1,0:0:0,11.86
2000/1/1,0:0:0,11.86
2000/1/1,0:0:0,11.86
2000/1/1,0:0:0,11.77
2000/1/1,0:0:0,11.86
2000/1/1,0:0:0,11.77
2000/1/1,0:0:0,11.68
2000/1/1,0:0:0,11.68
2000/1/1,0:0:0,11.68
2000/1/1,0:0:0,11.68
2000/1/1,0:0:0,11.59
2000/1/1,0:0:0,11.50
2000/1/1,0:0:0,11.59
2000/1/1,0:0:0,11.68
2000/1/1,0:0:0,11.32
2000/1/1,0:0:0,11.59
2000/1/1,0:0:0,11.50
2000/1/1,0:0:0,11.41
2000/1/1,0:0:0,11.32
2000/1/1,0:0:0,11.05
2000/1/1,0:0:0,11.23
2000/1/1,0:0:0,11.23
2000/1/1,0:0:0,11.23
2000/1/1,0:0:0,11.05
2000/1/1,0:0:0,11.05
2000/1/1,0:0:0,11.14
2000/1/1,0:0:0,10.96
2000/1/1,0:0:0,11.05
2000/1/1,0:0:0,10.78
2000/1/1,0:0:0,10.96
2000/1/1,0:0:0,10.87
2000/1/1,0:0:0,10.78
2000/1/1,0:0:0,10.87
2000/1/1,0:0:0,10.87
2000/1/1,0:0:0,10.78
2000/1/1,0:0:0,10.78
2000/1/1,0:0:0,10.78
2000/1/1,0:0:0,10.69
2000/1/1,0:0:0,10.60
2000/1/1,0:0:0,10.60
2000/1/1,0:0:0,10.60
2000/1/1,0:0:0,10.60
2000/1/1,0:0:0,10.69
2000/1/1,0:0:0,10.33
2000/1/1,0:0:0,10.23
2000/1/1,0:0:0,10.42
2000/1/1,0:0:0,10.42
2000/1/1,0:0:0,10.42
2000/1/1,0:0:0,10.33
2000/1/1,0:0:0,10.33
2000/1/1,0:0:0,10.23
2000/1/1,0:0:0,10.33
2000/1/1,0:0:0,10.33
2000/1/1,0:0:0,10.05
2000/1/1,0:0:0,9.87
2000/1/1,0:0:0,9.96
2000/1/1,0:0:0,9.87
2000/1/1,0:0:0,9.78
2000/1/1,0:0:0,9.87
2000/1/1,0:0:0,9.59
2000/1/1,0:0:0,9.59
2000/1/1,0:0:0,9.87
2000/1/1,0:0:0,9.69
2000/1/1,0:0:0,9.78
2000/1/1,0:0:0,9.78
2000/1/1,0:0:0,9.78
2000/1/1,0:0:0,9.59
2000/1/1,0:0:0,9.41
2000/1/1,0:0:0,9.59
2000/1/1,0:0:0,9.78
2000/1/1,0:0:0,9.78
2000/1/1,0:0:0,9.87
2000/1/1,0:0:0,10.05
2000/1/1,0:0:0,9.96
2000/1/1,0:0:0,10.05
2000/1/1,0:0:0,10.05
2000/1/1,0:0:0,10.14
2000/1/1,0:0:0,10.14
2000/1/1,0:0:0,10.33
2000/1/1,0:0:0,10.42
2000/1/1,0:0:0,10.42
2000/1/1,0:0:0,10.42
2000/1/1,0:0:0,10.42
2000/1/1,0:0:0,10.51
2000/1/1,0:0:0,10.42
2000/1/1,0:0:0,10.33
2000/1/1,0:0:0,10.42
2000/1/1,0:0:0,10.42
2000/1/1,0:0:0,10.60
2000/1/1,0:0:0,10.51
2000/1/1,0:0:0,10.51
2000/1/1,0:0:0,10.42
2000/1/1,0:0:0,10.51
2000/1/1,0:0:0,10.42
2000/1/1,0:0:0,10.51
2000/1/1,0:0:0,10.42
2000/1/1,0:0:0,10.51
2000/1/1,0:0:0,10.51
2000/1/1,0:0:0,10.42
2000/1/1,0:0:0,10.60
2000/1/1,0:0:0,10.60
2000/1/1,0:0:0,10.60
2000/1/1,0:0:0,10.51
2000/1/1,0:0:0,10.51
2000/1/1,0:0:0,10.42
2000/1/1,0:0:0,10.42
2000/1/1,0:0:0,10.51
2000/1/1,0:0:0,10.42
2000/1/1,0:0:0,10.42
2000/1/1,0:0:0,10.33
2000/1/1,0:0:0,10.33
2000/1/1,0:0:0,10.42
2000/1/1,0:0:0,10.33
2000/1/1,0:0:0,10.23
2000/1/1,0:0:0,10.23
2000/1/1,0:0:0,10.23
2000/1/1,0:0:0,10.14
2000/1/1,0:0:0,10.05
2000/1/1,0:0:0,10.14
2000/1/1,0:0:0,10.14
2000/1/1,0:0:0,10.14
2000/1/1,0:0:0,10.14
2000/1/1,0:0:0,10.05
2000/1/1,0:0:0,10.05
2000/1/1,0:0:0,9.96
2000/1/1,0:0:0,9.87
2000/1/1,0:0:0,9.87
2000/1/1,0:0:0,9.87
2000/1/1,0:0:0,9.87
2000/1/1,0:0:0,9.87
2000/1/1,0:0:0,9.78
2000/1/1,0:0:0,9.69
2000/1/1,0:0:0,9.59
2000/1/1,0:0:0,9.69
2000/1/1,0:0:0,9.50
2000/1/1,0:0:0,9.32
2000/1/1,0:0:0,9.41
2000/1/1,0:0:0,9.41
2000/1/1,0:0:0,9.23
2000/1/1,0:0:0,9.13
2000/1/1,0:0:0,9.32
2000/1/1,0:0:0,9.13
2000/1/1,0:0:0,9.04
2000/1/1,0:0:0,9.04
2000/1/1,0:0:0,8.95
2000/1/1,0:0:0,8.86
2000/1/1,0:0:0,9.13
2000/1/1,0:0:0,8.86
2000/1/1,0:0:0,8.95
2000/1/1,0:0:0,8.76
2000/1/1,0:0:0,8.76
2000/1/1,0:0:0,8.95
2000/1/1,0:0:0,8.86
2000/1/1,0:0:0,8.76
2000/1/1,0:0:0,8.67
2000/1/1,0:0:0,8.76
2000/1/1,0:0:0,8.86
2000/1/1,0:0:0,8.95
2000/1/1,0:0:0,8.86
2000/1/1,0:0:0,8.86
2000/1/1,0:0:0,8.86
2000/1/1,0:0:0,8.76
2000/1/1,0:0:0,8.95
2000/1/1,0:0:0,8.76
2000/1/1,0:0:0,8.95
2000/1/1,0:0:0,8.76
2000/1/1,0:0:0,8.67
2000/1/1,0:0:0,8.76
2000/1/1,0:0:0,8.76
2000/1/1,0:0:0,8.86
2000/1/1,0:0:0,8.76
2000/1/1,0:0:0,8.76
2000/1/1,0:0:0,8.39
2000/1/1,0:0:0,8.76
2000/1/1,0:0:0,8.86
2000/1/1,0:0:0,8.67
2000/1/1,0:0:0,8.76
2000/1/1,0:0:0,9.04
2000/1/1,0:0:0,9.04
2000/1/1,0:0:0,9.13
2000/1/1,0:0:0,9.04
2000/1/1,0:0:0,9.04
2000/1/1,0:0:0,9.23
2000/1/1,0:0:0,9.32
2000/1/1,0:0:0,9.13
2000/1/1,0:0:0,9.13
2000/1/1,0:0:0,9.04
2000/1/1,0:0:0,9.04
2000/1/1,0:0:0,9.13
2000/1/1,0:0:0,9.23
2000/1/1,0:0:0,9.23
2000/1/1,0:0:0,9.23
2000/1/1,0:0:0,9.13
2000/1/1,0:0:0,9.13
2000/1/1,0:0:0,9.23
2000/1/1,0:0:0,9.23
2000/1/1,0:0:0,9.23
2000/1/1,0:0:0,9.32
2000/1/1,0:0:0,9.32
2000/1/1,0:0:0,9.23
2000/1/1,0:0:0,9.13
2000/1/1,0:0:0,9.13
2000/1/1,0:0:0,9.13
2000/1/1,0:0:0,9.04
2000/1/1,0:0:0,9.13
2000/1/1,0:0:0,9.04
2000/1/1,0:0:0,9.04
2000/1/1,0:0:0,8.95
2000/1/1,0:0:0,8.76
2000/1/1,0:0:0,8.49
2000/1/1,0:0:0,8.58
2000/1/1,0:0:0,8.49
2000/1/1,0:0:0,8.30
2000/1/1,0:0:0,8.30
2000/1/1,0:0:0,8.30
2000/1/1,0:0:0,8.30
2000/1/1,0:0:0,8.21
2000/1/1,0:0:0,8.11
2000/1/1,0:0:0,7.93
2000/1/1,0:0:0,7.93
2000/1/1,0:0:0,7.55
2000/1/1,0:0:0,7.74
2000/1/1,0:0:0,7.55
2000/1/1,0:0:0,7.55
2000/1/1,0:0:0,7.46
2000/1/1,0:0:0,7.65
2000/1/1,0:0:0,7.46
2000/1/1,0:0:0,7.55
2000/1/1,0:0:0,7.55
2000/1/1,0:0:0,7.27
2000/1/1,0:0:0,7.36
2000/1/1,0:0:0,7.36
2000/1/1,0:0:0,7.46
2000/1/1,0:0:0,7.55
2000/1/1,0:0:0,7.36
2000/1/1,0:0:0,7.36
2000/1/1,0:0:0,7.46
2000/1/1,0:0:0,7.27
2000/1/1,0:0:0,7.27
2000/1/1,0:0:0,7.08
2000/1/1,0:0:0,6.99
2000/1/1,0:0:0,7.08
2000/1/1,0:0:0,6.99
2000/1/1,0:0:0,6.70
2000/1/1,0:0:0,6.80
2000/1/1,0:0:0,6.70
2000/1/1,0:0:0,6.70
2000/1/1,0:0:0,6.61
2000/1/1,0:0:0,6.61
2000/1/1,0:0:0,6.61
2000/1/1,0:0:0,6.70
2000/1/1,0:0:0,6.61
2000/1/1,0:0:0,6.61
2000/1/1,0:0:0,6.70
2000/1/1,0:0:0,6.61
2000/1/1,0:0:0,6.51
2000/1/1,0:0:0,6.32
2000/1/1,0:0:0,6.51
2000/1/1,0:0:0,6.51
2000/1/1,0:0:0,6.42
2000/1/1,0:0:0,6.42
2000/1/1,0:0:0,6.32
2000/1/1,0:0:0,6.32
2000/1/1,0:0:0,6.22
2000/1/1,0:0:0,6.13
2000/1/1,0:0:0,6.22
2000/1/1,0:0:0,6.03
2000/1/1,0:0:0,6.13
2000/1/1,0:0:0,6.13
2000/1/1,0:0:0,6.22
2000/1/1,0:0:0,6.13
2000/1/1,0:0:0,6.13
2000/1/1,0:0:0,6.03
2000/1/1,0:0:0,6.03
2000/1/1,0:0:0,6.03
2000/1/1,0:0:0,6.03
2000/1/1,0:0:0,6.03
2000/1/1,0:0:0,5.94
2000/1/1,0:0:0,6.03
2000/1/1,0:0:0,6.03
2000/1/1,0:0:0,6.03
2000/1/1,0:0:0,6.03
2000/1/1,0:0:0,5.94
2000/1/1,0:0:0,5.74
2000/1/1,0:0:0,5.74
2000/1/1,0:0:0,5.74
2000/1/1,0:0:0,5.74
2000/1/1,0:0:0,5.74
2000/1/1,0:0:0,5.74
2000/1/1,0:0:0,5.65
2000/1/1,0:0:0,5.55
2000/1/1,0:0:0,5.65
2000/1/1,0:0:0,5.65
2000/1/1,0:0:0,5.65
2000/1/1,0:0:0,5.74
2000/1/1,0:0:0,5.65
2000/1/1,0:0:0,5.65
2000/1/1,0:0:0,5.36
2000/1/1,0:0:0,5.26
2000/1/1,0:0:0,5.26
2000/1/1,0:0:0,5.26
2000/1/1,0:0:0,5.46
2000/1/1,0:0:0,5.46
2000/1/1,0:0:0,5.46
2000/1/1,0:0:0,5.55
2000/1/1,0:0:0,5.55
2000/1/1,0:0:0,5.74
2000/1/1,0:0:0,5.55
2000/1/1,0:0:0,5.46
2000/1/1,0:0:0,5.55
2000/1/1,0:0:0,5.46
2000/1/1,0:0:0,5.46
2000/1/1,0:0:0,5.46
2000/1/1,0:0:0,5.26
2000/1/1,0:0:0,5.36
2000/1/1,0:0:0,5.36
2000/1/1,0:0:0,5.26
2000/1/1,0:0:0,5.26
2000/1/1,0:0:0,5.26
2000/1/1,0:0:0,5.36
2000/1/1,0:0:0,5.26
2000/1/1,0:0:0,5.36
2000/1/1,0:0:0,5.26
2000/1/1,0:0:0,4.97
2000/1/1,0:0:0,4.97
2000/1/1,0:0:0,4.97
2000/1/1,0:0:0,4.97
2000/1/1,0:0:0,4.87
2000/1/1,0:0:0,5.07
2000/1/1,0:0:0,5.16
2000/1/1,0:0:0,5.16
2000/1/1,0:0:0,4.97
2000/1/1,0:0:0,5.16
2000/1/1,0:0:0,5.07
2000/1/1,0:0:0,4.97
2000/1/1,0:0:0,4.87
2000/1/1,0:0:0,4.87
2000/1/1,0:0:0,4.87
2000/1/1,0:0:0,4.87
2000/1/1,0:0:0,4.87
2000/1/1,0:0:0,4.78
2000/1/1,0:0:0,4.87
2000/1/1,0:0:0,4.78
2000/1/1,0:0:0,4.78
2000/1/1,0:0:0,4.78
2000/1/1,0:0:0,4.78
2000/1/1,0:0:0,4.78
2000/1/1,0:0:0,4.78
2000/1/1,0:0:0,4.78
2000/1/1,0:0:0,4.78
2000/1/1,0:0:0,4.48
2000/1/1,0:0:0,4.38
2000/1/1,0:0:0,4.28
2000/1/1,0:0:0,4.28
2000/1/1,0:0:0,4.48
2000/1/1,0:0:0,4.38
2000/1/1,0:0:0,4.48
2000/1/1,0:0:0,4.48
2000/1/1,0:0:0,4.68
2000/1/1,0:0:0,4.58
2000/1/1,0:0:0,4.58
2000/1/1,0:0:0,4.48
2000/1/1,0:0:0,4.48
2000/1/1,0:0:0,4.48
2000/1/1,0:0:0,4.48
2000/1/1,0:0:0,4.48
2000/1/1,0:0:0,4.38
2000/1/1,0:0:0,4.48
2000/1/1,0:0:0,4.38
2000/1/1,0:0:0,4.38
2000/1/1,0:0:0,4.28
2000/1/1,0:0:0,4.19
2000/1/1,0:0:0,4.19
2000/1/1,0:0:0,4.19
2000/1/1,0:0:0,4.09
2000/1/1,0:0:0,3.99
2000/1/1,0:0:0,3.99
2000/1/1,0:0:0,3.99
2000/1/1,0:0:0,3.99
2000/1/1,0:0:0,3.99
